,Date,Region,Product,Unit,Price
3738,2021-02-01,Noroeste,Pan francés,kg,115.74
3739,2021-02-01,Noroeste,Harina de trigo común,kg,53.32
3740,2021-02-01,Noroeste,Arroz blanco simple,kg,98.16
3741,2021-02-01,Noroeste,Fideos secos tipo guisero,500 g,55.64
3742,2021-02-01,Noroeste,Carne picada común,kg,360.86
3743,2021-02-01,Noroeste,Pollo entero,kg,173.4
3744,2021-02-01,Noroeste,Aceite de girasol,"1,5 litros",249.98
3745,2021-02-01,Noroeste,Leche fresca entera sachet,Litro,73.07
3746,2021-02-01,Noroeste,Huevos de gallina,Docena,130.41
3747,2021-02-01,Noroeste,Papa,kg,49.75
3748,2021-02-01,Noroeste,Azúcar,kg,64.12
3749,2021-02-01,Noroeste,Detergente líquido,750 cc,82.33
3750,2021-02-01,Noroeste,Lavandina,1.000 cc,57.26
3751,2021-02-01,Noroeste,Jabón de tocador,125 g,51.58
3752,2021-02-01,Cuyo,Pan francés,kg,108.86
3753,2021-02-01,Cuyo,Harina de trigo común,kg,52.95
3754,2021-02-01,Cuyo,Arroz blanco simple,kg,101.96
3755,2021-02-01,Cuyo,Fideos secos tipo guisero,500 g,62.1
3756,2021-02-01,Cuyo,Carne picada común,kg,351.7
3757,2021-02-01,Cuyo,Pollo entero,kg,183.71
3758,2021-02-01,Cuyo,Aceite de girasol,"1,5 litros",242.31
3759,2021-02-01,Cuyo,Leche fresca entera sachet,Litro,73.87
3760,2021-02-01,Cuyo,Huevos de gallina,Docena,132.59
3761,2021-02-01,Cuyo,Papa,kg,57.33
3762,2021-02-01,Cuyo,Azúcar,kg,67.55
3763,2021-02-01,Cuyo,Detergente líquido,750 cc,87.79
3764,2021-02-01,Cuyo,Lavandina,1.000 cc,53.55
3765,2021-02-01,Cuyo,Jabón de tocador,125 g,53.1
3766,2021-02-01,Patagonia,Pan francés,kg,146.23
3767,2021-02-01,Patagonia,Harina de trigo común,kg,57.25
3768,2021-02-01,Patagonia,Arroz blanco simple,kg,104.1
3769,2021-02-01,Patagonia,Fideos secos tipo guisero,500 g,70.92
3770,2021-02-01,Patagonia,Carne picada común,kg,410.34
3771,2021-02-01,Patagonia,Pollo entero,kg,174.56
3772,2021-02-01,Patagonia,Aceite de girasol,"1,5 litros",215.85
3773,2021-02-01,Patagonia,Leche fresca entera sachet,Litro,72.78
3774,2021-02-01,Patagonia,Huevos de gallina,Docena,148.65
3775,2021-02-01,Patagonia,Papa,kg,75.1
3776,2021-02-01,Patagonia,Azúcar,kg,73.27
3777,2021-02-01,Patagonia,Detergente líquido,750 cc,143.28
3778,2021-02-01,Patagonia,Lavandina,1.000 cc,55.73
3779,2021-02-01,Patagonia,Jabón de tocador,125 g,54.11
3780,2021-03-01,GBA,Pan francés,kg,157.27
3781,2021-03-01,GBA,Harina de trigo común,kg,45.12
3782,2021-03-01,GBA,Arroz blanco simple,kg,84.36
3783,2021-03-01,GBA,Fideos secos tipo guisero,500 g,66.86
3784,2021-03-01,GBA,Carne picada común,kg,355.55
3785,2021-03-01,GBA,Pollo entero,kg,175.11
3786,2021-03-01,GBA,Aceite de girasol,"1,5 litros",202.19
3787,2021-03-01,GBA,Leche fresca entera sachet,Litro,69.52
3788,2021-03-01,GBA,Huevos de gallina,Docena,130.07
3789,2021-03-01,GBA,Papa,kg,55.86
3790,2021-03-01,GBA,Azúcar,kg,69.0
3791,2021-03-01,GBA,Detergente líquido,750 cc,79.52
3792,2021-03-01,GBA,Lavandina,1.000 cc,54.98
3793,2021-03-01,GBA,Jabón de tocador,125 g,51.19
3794,2021-03-01,Pampeana,Pan francés,kg,130.72
3795,2021-03-01,Pampeana,Harina de trigo común,kg,53.44
3796,2021-03-01,Pampeana,Arroz blanco simple,kg,105.9
3797,2021-03-01,Pampeana,Fideos secos tipo guisero,500 g,64.75
3798,2021-03-01,Pampeana,Carne picada común,kg,391.96
3799,2021-03-01,Pampeana,Pollo entero,kg,187.3
3800,2021-03-01,Pampeana,Aceite de girasol,"1,5 litros",252.21
3801,2021-03-01,Pampeana,Leche fresca entera sachet,Litro,76.57
3802,2021-03-01,Pampeana,Huevos de gallina,Docena,140.87
3803,2021-03-01,Pampeana,Papa,kg,57.04
3804,2021-03-01,Pampeana,Azúcar,kg,70.31
3805,2021-03-01,Pampeana,Detergente líquido,750 cc,87.0
3806,2021-03-01,Pampeana,Lavandina,1.000 cc,54.81
3807,2021-03-01,Pampeana,Jabón de tocador,125 g,51.46
3808,2021-03-01,Noreste,Pan francés,kg,109.0
3809,2021-03-01,Noreste,Harina de trigo común,kg,53.82
3810,2021-03-01,Noreste,Arroz blanco simple,kg,104.27
3811,2021-03-01,Noreste,Fideos secos tipo guisero,500 g,56.54
3812,2021-03-01,Noreste,Carne picada común,kg,401.33
3813,2021-03-01,Noreste,Pollo entero,kg,186.43
3814,2021-03-01,Noreste,Aceite de girasol,"1,5 litros",302.92
3815,2021-03-01,Noreste,Leche fresca entera sachet,Litro,84.38
3816,2021-03-01,Noreste,Huevos de gallina,Docena,136.18
3817,2021-03-01,Noreste,Papa,kg,60.48
3818,2021-03-01,Noreste,Azúcar,kg,69.38
3819,2021-03-01,Noreste,Detergente líquido,750 cc,79.97
3820,2021-03-01,Noreste,Lavandina,1.000 cc,62.88
3821,2021-03-01,Noreste,Jabón de tocador,125 g,49.52
3822,2021-03-01,Noroeste,Pan francés,kg,118.3
3823,2021-03-01,Noroeste,Harina de trigo común,kg,53.39
3824,2021-03-01,Noroeste,Arroz blanco simple,kg,100.9
3825,2021-03-01,Noroeste,Fideos secos tipo guisero,500 g,56.88
3826,2021-03-01,Noroeste,Carne picada común,kg,376.49
3827,2021-03-01,Noroeste,Pollo entero,kg,177.85
3828,2021-03-01,Noroeste,Aceite de girasol,"1,5 litros",273.4
3829,2021-03-01,Noroeste,Leche fresca entera sachet,Litro,78.52
3830,2021-03-01,Noroeste,Huevos de gallina,Docena,130.43
3831,2021-03-01,Noroeste,Papa,kg,47.4
3832,2021-03-01,Noroeste,Azúcar,kg,64.78
3833,2021-03-01,Noroeste,Detergente líquido,750 cc,86.2
3834,2021-03-01,Noroeste,Lavandina,1.000 cc,59.92
3835,2021-03-01,Noroeste,Jabón de tocador,125 g,52.49
3836,2021-03-01,Cuyo,Pan francés,kg,113.92
3837,2021-03-01,Cuyo,Harina de trigo común,kg,53.29
3838,2021-03-01,Cuyo,Arroz blanco simple,kg,108.27
3839,2021-03-01,Cuyo,Fideos secos tipo guisero,500 g,63.3
3840,2021-03-01,Cuyo,Carne picada común,kg,373.99
3841,2021-03-01,Cuyo,Pollo entero,kg,184.38
3842,2021-03-01,Cuyo,Aceite de girasol,"1,5 litros",252.35
3843,2021-03-01,Cuyo,Leche fresca entera sachet,Litro,81.31
3844,2021-03-01,Cuyo,Huevos de gallina,Docena,134.43
3845,2021-03-01,Cuyo,Papa,kg,55.16
3846,2021-03-01,Cuyo,Azúcar,kg,68.68
3847,2021-03-01,Cuyo,Detergente líquido,750 cc,89.58
3848,2021-03-01,Cuyo,Lavandina,1.000 cc,53.58
3849,2021-03-01,Cuyo,Jabón de tocador,125 g,54.11
3850,2021-03-01,Patagonia,Pan francés,kg,152.76
3851,2021-03-01,Patagonia,Harina de trigo común,kg,57.9
3852,2021-03-01,Patagonia,Arroz blanco simple,kg,109.14
3853,2021-03-01,Patagonia,Fideos secos tipo guisero,500 g,73.11
3854,2021-03-01,Patagonia,Carne picada común,kg,438.28
3855,2021-03-01,Patagonia,Pollo entero,kg,179.46
3856,2021-03-01,Patagonia,Aceite de girasol,"1,5 litros",247.26
3857,2021-03-01,Patagonia,Leche fresca entera sachet,Litro,79.28
3858,2021-03-01,Patagonia,Huevos de gallina,Docena,150.95
3859,2021-03-01,Patagonia,Papa,kg,75.52
3860,2021-03-01,Patagonia,Azúcar,kg,74.93
3861,2021-03-01,Patagonia,Detergente líquido,750 cc,148.85
3862,2021-03-01,Patagonia,Lavandina,1.000 cc,57.39
3863,2021-03-01,Patagonia,Jabón de tocador,125 g,54.29
3864,2021-04-01,GBA,Pan francés,kg,164.717942940625
3865,2021-04-01,GBA,Harina de trigo común,kg,46.399629320835
3866,2021-04-01,GBA,Arroz blanco simple,kg,96.383823096717
3867,2021-04-01,GBA,Fideos secos tipo guisero,500 g,68.8651822767214
3868,2021-04-01,GBA,Carne picada común,kg,372.637741909348
3869,2021-04-01,GBA,Pollo entero,kg,178.410482313829
3870,2021-04-01,GBA,Aceite de girasol,"1,5 litros",220.947306827983
3871,2021-04-01,GBA,Leche fresca entera sachet,Litro,76.3513245461347
3872,2021-04-01,GBA,Huevos de gallina,Docena,133.462676754315
3873,2021-04-01,GBA,Papa,kg,54.35498683562542
3874,2021-04-01,GBA,Azúcar,kg,69.6394245744247
3875,2021-04-01,GBA,Detergente líquido,750 cc,81.8298272077617
3876,2021-04-01,GBA,Lavandina,1.000 cc,55.7861003062052
3877,2021-04-01,GBA,Jabón de tocador,125 g,52.280053496684
3878,2021-04-01,Pampeana,Pan francés,kg,136.056198473374
3879,2021-04-01,Pampeana,Harina de trigo común,kg,55.0917100854508
3880,2021-04-01,Pampeana,Arroz blanco simple,kg,111.330407337798
3881,2021-04-01,Pampeana,Fideos secos tipo guisero,500 g,66.0375634017397
3882,2021-04-01,Pampeana,Carne picada común,kg,411.318233389259
3883,2021-04-01,Pampeana,Pollo entero,kg,191.433946230097
3884,2021-04-01,Pampeana,Aceite de girasol,"1,5 litros",271.688197352354
3885,2021-04-01,Pampeana,Leche fresca entera sachet,Litro,83.3872779547446
3886,2021-04-01,Pampeana,Huevos de gallina,Docena,142.492670522926
3887,2021-04-01,Pampeana,Papa,kg,56.1423849426569
3888,2021-04-01,Pampeana,Azúcar,kg,71.456427463918
3889,2021-04-01,Pampeana,Detergente líquido,750 cc,89.7360051052449
3890,2021-04-01,Pampeana,Lavandina,1.000 cc,56.5558148718306
3891,2021-04-01,Pampeana,Jabón de tocador,125 g,52.7921804454182
3892,2021-04-01,Noreste,Pan francés,kg,112.331404008213
3893,2021-04-01,Noreste,Harina de trigo común,kg,53.3202544969213
3894,2021-04-01,Noreste,Arroz blanco simple,kg,108.72193638187
3895,2021-04-01,Noreste,Fideos secos tipo guisero,500 g,58.3904840289829
3896,2021-04-01,Noreste,Carne picada común,kg,410.252871898197
3897,2021-04-01,Noreste,Pollo entero,kg,184.441472109445
3898,2021-04-01,Noreste,Aceite de girasol,"1,5 litros",330.104960948538
3899,2021-04-01,Noreste,Leche fresca entera sachet,Litro,89.8134961360759
3900,2021-04-01,Noreste,Huevos de gallina,Docena,137.506154856935
3901,2021-04-01,Noreste,Papa,kg,60.1693719446497
3902,2021-04-01,Noreste,Azúcar,kg,70.0441567198939
3903,2021-04-01,Noreste,Detergente líquido,750 cc,84.5617287238574
3904,2021-04-01,Noreste,Lavandina,1.000 cc,63.866740205803
3905,2021-04-01,Noreste,Jabón de tocador,125 g,50.9988719818091
3906,2021-04-01,Noroeste,Pan francés,kg,127.427361295579
3907,2021-04-01,Noroeste,Harina de trigo común,kg,54.9449558831056
3908,2021-04-01,Noroeste,Arroz blanco simple,kg,106.435028315274
3909,2021-04-01,Noroeste,Fideos secos tipo guisero,500 g,58.8804539122249
3910,2021-04-01,Noroeste,Carne picada común,kg,403.232457565676
3911,2021-04-01,Noroeste,Pollo entero,kg,182.00496592375
3912,2021-04-01,Noroeste,Aceite de girasol,"1,5 litros",282.86148812564
3913,2021-04-01,Noroeste,Leche fresca entera sachet,Litro,84.2648883939998
3914,2021-04-01,Noroeste,Huevos de gallina,Docena,129.855770282198
3915,2021-04-01,Noroeste,Papa,kg,46.58845442714
3916,2021-04-01,Noroeste,Azúcar,kg,65.7230102027368
3917,2021-04-01,Noroeste,Detergente líquido,750 cc,89.4926993507551
3918,2021-04-01,Noroeste,Lavandina,1.000 cc,63.2853853861559
3919,2021-04-01,Noroeste,Jabón de tocador,125 g,53.2114048561349
3920,2021-04-01,Cuyo,Pan francés,kg,120.10559944326
3921,2021-04-01,Cuyo,Harina de trigo común,kg,53.0637980397714
3922,2021-04-01,Cuyo,Arroz blanco simple,kg,112.964781347443
3923,2021-04-01,Cuyo,Fideos secos tipo guisero,500 g,64.7285818128236
3924,2021-04-01,Cuyo,Carne picada común,kg,396.746458047518
3925,2021-04-01,Cuyo,Pollo entero,kg,189.104437163972
3926,2021-04-01,Cuyo,Aceite de girasol,"1,5 litros",267.958482159048
3927,2021-04-01,Cuyo,Leche fresca entera sachet,Litro,88.6005040390537
3928,2021-04-01,Cuyo,Huevos de gallina,Docena,135.110387491923
3929,2021-04-01,Cuyo,Papa,kg,53.9576239148394
3930,2021-04-01,Cuyo,Azúcar,kg,70.5205712561449
3931,2021-04-01,Cuyo,Detergente líquido,750 cc,92.411477043565
3932,2021-04-01,Cuyo,Lavandina,1.000 cc,54.0273595308059
3933,2021-04-01,Cuyo,Jabón de tocador,125 g,54.7080049587732
3934,2021-04-01,Patagonia,Pan francés,kg,158.640873962742
3935,2021-04-01,Patagonia,Harina de trigo común,kg,59.89929524691
3936,2021-04-01,Patagonia,Arroz blanco simple,kg,123.766935154963
3937,2021-04-01,Patagonia,Fideos secos tipo guisero,500 g,74.9684138169155
3938,2021-04-01,Patagonia,Carne picada común,kg,469.464487933306
3939,2021-04-01,Patagonia,Pollo entero,kg,183.88955024969
3940,2021-04-01,Patagonia,Aceite de girasol,"1,5 litros",267.61214626153
3941,2021-04-01,Patagonia,Leche fresca entera sachet,Litro,87.7543126497088
3942,2021-04-01,Patagonia,Huevos de gallina,Docena,155.815618395432
3943,2021-04-01,Patagonia,Papa,kg,74.6311008557241
3944,2021-04-01,Patagonia,Azúcar,kg,77.0906232253439
3945,2021-04-01,Patagonia,Detergente líquido,750 cc,148.108616430454
3946,2021-04-01,Patagonia,Lavandina,1.000 cc,57.4447571588914
3947,2021-04-01,Patagonia,Jabón de tocador,125 g,54.5110062698816
3948,2021-05-01,GBA,Pan francés,kg,172.293018932874
3949,2021-05-01,GBA,Harina de trigo común,kg,49.5059559771371
3950,2021-05-01,GBA,Arroz blanco simple,kg,108.970152781559
3951,2021-05-01,GBA,Fideos secos tipo guisero,500 g,69.4488307099251
3952,2021-05-01,GBA,Carne picada común,kg,407.231596732536
3953,2021-05-01,GBA,Pollo entero,kg,180.57221887911
3954,2021-05-01,GBA,Aceite de girasol,"1,5 litros",233.349110859985
3955,2021-05-01,GBA,Leche fresca entera sachet,Litro,77.2139293767186
3956,2021-05-01,GBA,Huevos de gallina,Docena,134.992445139442
3957,2021-05-01,GBA,Papa,kg,55.95382490139792
3958,2021-05-01,GBA,Azúcar,kg,69.5755585032031
3959,2021-05-01,GBA,Detergente líquido,750 cc,84.6023129228369
3960,2021-05-01,GBA,Lavandina,1.000 cc,56.1544077445742
3961,2021-05-01,GBA,Jabón de tocador,125 g,53.4133261696308
3962,2021-05-01,Pampeana,Pan francés,kg,141.5783086
3963,2021-05-01,Pampeana,Harina de trigo común,kg,58.02401613
3964,2021-05-01,Pampeana,Arroz blanco simple,kg,116.5141043
3965,2021-05-01,Pampeana,Fideos secos tipo guisero,500 g,67.51632186
3966,2021-05-01,Pampeana,Carne picada común,kg,438.3959503
3967,2021-05-01,Pampeana,Pollo entero,kg,195.2012443
3968,2021-05-01,Pampeana,Aceite de girasol,"1,5 litros",286.661433
3969,2021-05-01,Pampeana,Leche fresca entera sachet,Litro,87.21904988
3970,2021-05-01,Pampeana,Huevos de gallina,Docena,144.4667827
3971,2021-05-01,Pampeana,Papa,kg,54.16543264
3972,2021-05-01,Pampeana,Azúcar,kg,72.26156558
3973,2021-05-01,Pampeana,Detergente líquido,750 cc,92.07617491
3974,2021-05-01,Pampeana,Lavandina,1.000 cc,58.39279502
3975,2021-05-01,Pampeana,Jabón de tocador,125 g,54.7295373
3976,2021-05-01,Noreste,Pan francés,kg,114.5688085
3977,2021-05-01,Noreste,Harina de trigo común,kg,54.86778692
3978,2021-05-01,Noreste,Arroz blanco simple,kg,110.8460368
3979,2021-05-01,Noreste,Fideos secos tipo guisero,500 g,59.31215914
3980,2021-05-01,Noreste,Carne picada común,kg,424.5568629
3981,2021-05-01,Noreste,Pollo entero,kg,185.6597432
3982,2021-05-01,Noreste,Aceite de girasol,"1,5 litros",345.2235775
3983,2021-05-01,Noreste,Leche fresca entera sachet,Litro,91.98751689
3984,2021-05-01,Noreste,Huevos de gallina,Docena,137.153506
3985,2021-05-01,Noreste,Papa,kg,59.10860786
3986,2021-05-01,Noreste,Azúcar,kg,70.50437715
3987,2021-05-01,Noreste,Detergente líquido,750 cc,85.94230703
3988,2021-05-01,Noreste,Lavandina,1.000 cc,65.91351115
3989,2021-05-01,Noreste,Jabón de tocador,125 g,52.2853746
3990,2021-05-01,Noroeste,Pan francés,kg,131.8423476
3991,2021-05-01,Noroeste,Harina de trigo común,kg,57.3547571
3992,2021-05-01,Noroeste,Arroz blanco simple,kg,109.2133805
3993,2021-05-01,Noroeste,Fideos secos tipo guisero,500 g,59.71695506
3994,2021-05-01,Noroeste,Carne picada común,kg,433.1162923
3995,2021-05-01,Noroeste,Pollo entero,kg,184.9051722
3996,2021-05-01,Noroeste,Aceite de girasol,"1,5 litros",301.4484015
3997,2021-05-01,Noroeste,Leche fresca entera sachet,Litro,88.6459312
3998,2021-05-01,Noroeste,Huevos de gallina,Docena,129.9367972
3999,2021-05-01,Noroeste,Papa,kg,45.21807615
4000,2021-05-01,Noroeste,Azúcar,kg,66.35302177
4001,2021-05-01,Noroeste,Detergente líquido,750 cc,90.46052308
4002,2021-05-01,Noroeste,Lavandina,1.000 cc,65.66319466
4003,2021-05-01,Noroeste,Jabón de tocador,125 g,54.57119355
4004,2021-05-01,Cuyo,Pan francés,kg,126.5113182
4005,2021-05-01,Cuyo,Harina de trigo común,kg,56.25393573
4006,2021-05-01,Cuyo,Arroz blanco simple,kg,119.9203562
4007,2021-05-01,Cuyo,Fideos secos tipo guisero,500 g,65.41031865
4008,2021-05-01,Cuyo,Carne picada común,kg,415.2608785
4009,2021-05-01,Cuyo,Pollo entero,kg,192.4059734
4010,2021-05-01,Cuyo,Aceite de girasol,"1,5 litros",286.3609381
4011,2021-05-01,Cuyo,Leche fresca entera sachet,Litro,92.55343385
4012,2021-05-01,Cuyo,Huevos de gallina,Docena,136.4310739
4013,2021-05-01,Cuyo,Papa,kg,48.85648714
4014,2021-05-01,Cuyo,Azúcar,kg,71.2490248
4015,2021-05-01,Cuyo,Detergente líquido,750 cc,94.23147366
4016,2021-05-01,Cuyo,Lavandina,1.000 cc,55.69183659
4017,2021-05-01,Cuyo,Jabón de tocador,125 g,54.98209211
4018,2021-05-01,Patagonia,Pan francés,kg,164.5411627
4019,2021-05-01,Patagonia,Harina de trigo común,kg,59.48586306
4020,2021-05-01,Patagonia,Arroz blanco simple,kg,123.8864364
4021,2021-05-01,Patagonia,Fideos secos tipo guisero,500 g,76.06951179
4022,2021-05-01,Patagonia,Carne picada común,kg,484.4109324
4023,2021-05-01,Patagonia,Pollo entero,kg,187.0672325
4024,2021-05-01,Patagonia,Aceite de girasol,"1,5 litros",278.4077799
4025,2021-05-01,Patagonia,Leche fresca entera sachet,Litro,90.73064115
4026,2021-05-01,Patagonia,Huevos de gallina,Docena,162.2543603
4027,2021-05-01,Patagonia,Papa,kg,72.91538974
4028,2021-05-01,Patagonia,Azúcar,kg,79.13055961
4029,2021-05-01,Patagonia,Detergente líquido,750 cc,137.4767862
4030,2021-05-01,Patagonia,Lavandina,1.000 cc,57.40640897
4031,2021-05-01,Patagonia,Jabón de tocador,125 g,56.11086248
4032,2021-06-01,GBA,Pan francés,kg,182.910621066996
4033,2021-06-01,GBA,Harina de trigo común,kg,50.9380564397098
4034,2021-06-01,GBA,Arroz blanco simple,kg,111.682709382476
4035,2021-06-01,GBA,Fideos secos tipo guisero,500 g,71.1595827127392
4036,2021-06-01,GBA,Carne picada común,kg,427.820656653559
4037,2021-06-01,GBA,Pollo entero,kg,190.575231220058
4038,2021-06-01,GBA,Aceite de girasol,"1,5 litros",240.68773931503
4039,2021-06-01,GBA,Leche fresca entera sachet,Litro,84.1034856069125
4040,2021-06-01,GBA,Huevos de gallina,Docena,138.466486229359
4041,2021-06-01,GBA,Papa,kg,53.3307515790519
4042,2021-06-01,GBA,Azúcar,kg,70.9590784189815
4043,2021-06-01,GBA,Detergente líquido,750 cc,88.2422074223283
4044,2021-06-01,GBA,Lavandina,1.000 cc,56.831848977187
4045,2021-06-01,GBA,Jabón de tocador,125 g,54.2118629543064
4046,2021-06-01,Pampeana,Pan francés,kg,149.56031807267
4047,2021-06-01,Pampeana,Harina de trigo común,kg,59.551126114452
4048,2021-06-01,Pampeana,Arroz blanco simple,kg,119.761339505879
4049,2021-06-01,Pampeana,Fideos secos tipo guisero,500 g,69.2013716284943
4050,2021-06-01,Pampeana,Carne picada común,kg,473.643589999609
4051,2021-06-01,Pampeana,Pollo entero,kg,200.606147087468
4052,2021-06-01,Pampeana,Aceite de girasol,"1,5 litros",305.014418314424
4053,2021-06-01,Pampeana,Leche fresca entera sachet,Litro,91.3751218005004
4054,2021-06-01,Pampeana,Huevos de gallina,Docena,145.887966485467
4055,2021-06-01,Pampeana,Papa,kg,53.105862291251
4056,2021-06-01,Pampeana,Azúcar,kg,72.7198173812641
4057,2021-06-01,Pampeana,Detergente líquido,750 cc,94.6832024997676
4058,2021-06-01,Pampeana,Lavandina,1.000 cc,58.952516115236
4059,2021-06-01,Pampeana,Jabón de tocador,125 g,56.2455148610417
4060,2021-06-01,Noreste,Pan francés,kg,121.504362712247
4061,2021-06-01,Noreste,Harina de trigo común,kg,58.2202273626051
4062,2021-06-01,Noreste,Arroz blanco simple,kg,113.963326573145
4063,2021-06-01,Noreste,Fideos secos tipo guisero,500 g,60.1134505228748
4064,2021-06-01,Noreste,Carne picada común,kg,434.051697487093
4065,2021-06-01,Noreste,Pollo entero,kg,189.17590513976
4066,2021-06-01,Noreste,Aceite de girasol,"1,5 litros",351.719805924786
4067,2021-06-01,Noreste,Leche fresca entera sachet,Litro,96.9983877249021
4068,2021-06-01,Noreste,Huevos de gallina,Docena,140.298133080653
4069,2021-06-01,Noreste,Papa,kg,56.8295209432768
4070,2021-06-01,Noreste,Azúcar,kg,72.1292587211555
4071,2021-06-01,Noreste,Detergente líquido,750 cc,85.1006396990496
4072,2021-06-01,Noreste,Lavandina,1.000 cc,68.2856730194658
4073,2021-06-01,Noreste,Jabón de tocador,125 g,54.0439068236081
4074,2021-06-01,Noroeste,Pan francés,kg,137.428275632051
4075,2021-06-01,Noroeste,Harina de trigo común,kg,58.4971330323697
4076,2021-06-01,Noroeste,Arroz blanco simple,kg,113.627422862177
4077,2021-06-01,Noroeste,Fideos secos tipo guisero,500 g,59.5154967130219
4078,2021-06-01,Noroeste,Carne picada común,kg,457.33049302649
4079,2021-06-01,Noroeste,Pollo entero,kg,192.408815228371
4080,2021-06-01,Noroeste,Aceite de girasol,"1,5 litros",330.453072051069
4081,2021-06-01,Noroeste,Leche fresca entera sachet,Litro,92.6842660907239
4082,2021-06-01,Noroeste,Huevos de gallina,Docena,132.990562734261
4083,2021-06-01,Noroeste,Papa,kg,44.0802165538468
4084,2021-06-01,Noroeste,Azúcar,kg,66.7817978447139
4085,2021-06-01,Noroeste,Detergente líquido,750 cc,94.1019871059506
4086,2021-06-01,Noroeste,Lavandina,1.000 cc,67.9799748269963
4087,2021-06-01,Noroeste,Jabón de tocador,125 g,55.6377594441244
4088,2021-06-01,Cuyo,Pan francés,kg,130.850884442486
4089,2021-06-01,Cuyo,Harina de trigo común,kg,58.8791922383713
4090,2021-06-01,Cuyo,Arroz blanco simple,kg,123.944305833447
4091,2021-06-01,Cuyo,Fideos secos tipo guisero,500 g,66.9928754398349
4092,2021-06-01,Cuyo,Carne picada común,kg,443.404651615915
4093,2021-06-01,Cuyo,Pollo entero,kg,200.568536699973
4094,2021-06-01,Cuyo,Aceite de girasol,"1,5 litros",306.215025217125
4095,2021-06-01,Cuyo,Leche fresca entera sachet,Litro,96.8601730509676
4096,2021-06-01,Cuyo,Huevos de gallina,Docena,142.132175031276
4097,2021-06-01,Cuyo,Papa,kg,49.5604392307165
4098,2021-06-01,Cuyo,Azúcar,kg,71.3471679774959
4099,2021-06-01,Cuyo,Detergente líquido,750 cc,97.576702607357
4100,2021-06-01,Cuyo,Lavandina,1.000 cc,56.1910909587408
4101,2021-06-01,Cuyo,Jabón de tocador,125 g,56.4942139910464
4102,2021-06-01,Patagonia,Pan francés,kg,173.280405940584
4103,2021-06-01,Patagonia,Harina de trigo común,kg,60.6249361920166
4104,2021-06-01,Patagonia,Arroz blanco simple,kg,127.311841227911
4105,2021-06-01,Patagonia,Fideos secos tipo guisero,500 g,79.0102541731339
4106,2021-06-01,Patagonia,Carne picada común,kg,495.293929983928
4107,2021-06-01,Patagonia,Pollo entero,kg,188.769299594199
4108,2021-06-01,Patagonia,Aceite de girasol,"1,5 litros",275.272494264839
4109,2021-06-01,Patagonia,Leche fresca entera sachet,Litro,95.6157366756991
4110,2021-06-01,Patagonia,Huevos de gallina,Docena,162.372450993931
4111,2021-06-01,Patagonia,Papa,kg,71.2431495612039
4112,2021-06-01,Patagonia,Azúcar,kg,80.5271796975691
4113,2021-06-01,Patagonia,Detergente líquido,750 cc,148.940802315955
4114,2021-06-01,Patagonia,Lavandina,1.000 cc,58.0538039300988
4115,2021-06-01,Patagonia,Jabón de tocador,125 g,58.0556798985019
